states: quant[$c1],states: quant[$c2],states: quant[$c3],states: quant[$c4]
144,7,356,0
146,0,354,0
148,0,352,0
150,0,350,0
152,0,348,0
147,7,346,0
156,0,344,0
158,0,342,0
160,0,340,0
162,0,338,0
164,0,336,0
159,7,341,0
161,0,339,0
156,6,337,7
151,13,335,1
146,21,333,0
141,28,346,0
136,20,344,0
131,12,357,0
126,4,370,0
132,0,368,0
134,0,366,0
136,0,364,0
131,7,362,0
126,0,360,14
134,0,358,8
129,13,356,15
132,5,354,9
145,0,352,3
140,10,350,0
135,2,363,0
139,0,361,0
141,0,359,0
136,0,357,7
144,0,355,1
139,8,361,0
141,0,359,0
136,0,357,7
131,0,368,14
126,0,366,8
121,13,377,15
116,5,375,9
124,0,373,3
119,10,371,10
125,2,369,4
120,13,367,13
123,5,365,7
118,0,381,1
113,8,387,8
113,0,385,2
117,0,383,0
119,0,381,0
121,0,379,0
123,0,377,0
125,0,375,0
120,7,373,0
129,0,371,0
124,0,369,7
132,0,367,1
135,0,365,0
0,57,77,332
50,49,75,326
66,41,73,320
61,54,92,314
56,46,90,308
72,38,88,302
88,30,86,296
83,22,105,311
78,14,103,305
73,6,122,299
87,0,120,293
95,0,118,287
90,13,116,281
106,5,114,275
119,0,112,269
114,0,110,276
109,13,108,270
122,5,109,264
117,18,107,258
133,10,105,252
149,2,103,246
159,0,101,240
167,0,99,234
175,0,97,228
183,0,95,222
191,0,93,216
199,0,91,210
207,0,89,204
202,13,87,211
197,13,85,205
211,5,85,199
224,0,83,193
232,0,81,187
227,13,92,194
222,5,90,188
217,0,88,195
212,13,86,189
228,5,84,183
241,0,82,177
249,0,80,171
257,0,78,165
252,13,89,159
255,5,87,153
250,18,85,147
266,10,83,141
282,2,81,135
277,15,79,129
293,7,77,123
308,0,75,117
303,13,75,124
304,5,73,118
306,11,71,123
301,3,79,117
296,16,93,111
291,8,96,110
286,16,94,120
286,8,92,114
282,20,110,108
278,12,108,102
273,25,106,117
268,17,104,111
263,30,123,105
258,22,121,99
274,14,119,93
290,6,117,87
304,0,115,81
312,0,113,75
314,6,111,75
309,13,122,82
304,5,120,76
299,0,118,83
307,0,116,77
315,0,114,71
323,0,112,65
318,13,110,72
313,5,116,66
326,0,114,60
321,0,112,67
329,0,110,61
327,10,108,55
322,23,106,49
317,15,104,64
333,7,102,58
348,0,100,52
343,0,98,59
351,0,96,53
346,13,107,47
349,5,105,41
344,18,121,35
342,10,119,29
358,2,117,23
353,15,115,17
369,7,113,11
364,0,131,5
371,0,129,0
373,0,127,0
375,0,125,0
370,0,130,7
371,0,128,1
366,8,134,0
44,182,227,0
39,236,287,0
34,228,285,0
29,220,283,0
24,212,281,0
19,204,279,0
14,196,277,13
9,209,275,7
4,201,294,1
15,193,292,0
10,200,305,0
5,192,303,0
0,199,301,0
10,191,299,0
5,183,312,0
0,175,310,15
16,167,308,9
11,180,327,3
6,172,325,0
13,164,323,0
8,171,336,0
3,163,334,0
13,155,332,0
23,147,330,0
18,154,343,0
13,146,341,0
8,138,354,0
18,130,352,0
28,122,350,0
38,114,348,0
48,106,346,0
43,113,344,0
38,120,357,0
33,112,355,0
43,104,353,0
53,96,351,0
63,88,349,0
73,80,347,0
68,72,360,15
63,64,364,9
58,56,383,3
53,48,399,18
51,40,397,12
46,53,395,27
41,45,393,21
57,37,391,15
52,50,410,9
47,42,408,3
60,34,406,0
55,41,404,0
65,33,402,0
60,25,415,15
55,23,413,9
50,15,411,24
66,7,409,18
61,0,427,32
56,0,425,26
51,6,429,26
53,0,427,20
61,0,425,14
69,0,423,8
77,0,421,2
81,0,419,0
76,7,417,0
85,0,415,0
87,0,413,0
82,7,418,7
83,0,416,1
78,0,422,8
78,0,420,2
73,0,418,9
81,0,416,3
86,0,414,0
88,0,412,0
90,0,410,0
85,7,408,7
80,13,406,1
88,8,407,3
95,0,405,0
97,0,403,0
92,7,408,7
87,6,412,1
82,8,418,0
84,0,416,0
86,0,414,0
88,0,412,0
83,0,417,7
84,0,415,1
87,0,413,0
89,0,411,0
84,7,409,7
79,13,407,1
74,5,421,0
69,12,419,12
73,4,417,6
85,0,415,0
80,7,413,0
89,0,411,0
91,0,409,0
86,7,414,0
162,0,77,204
227,0,75,198
222,0,86,192
230,0,84,186
238,0,82,180
246,0,80,174
254,0,78,168
249,13,76,162
265,5,74,156
260,18,90,168
255,10,88,162
250,8,86,162
260,0,84,156
255,7,95,163
250,0,93,157
245,0,91,164
240,0,89,171
235,0,87,178
230,0,98,185
225,0,96,179
220,13,107,173
223,5,105,167
236,0,103,161
244,0,101,155
239,0,99,162
234,13,110,156
237,5,108,150
250,0,106,144
245,13,104,151
248,5,102,145
261,0,100,139
256,13,98,146
259,5,96,140
272,0,94,134
280,0,92,128
282,6,96,122
277,13,107,129
272,5,105,123
267,0,103,130
262,13,101,124
257,26,99,118
273,18,97,112
289,10,95,106
305,2,93,100
306,9,91,103
301,13,101,97
296,14,108,100
291,9,109,97
301,1,107,91
296,0,105,99
304,0,103,93
312,0,101,87
307,13,112,81
310,5,110,75
305,0,126,87
300,0,124,81
303,0,122,75
298,0,133,82
293,0,131,76
301,0,129,70
309,0,127,64
304,0,138,71
299,0,136,65
307,0,134,59
315,0,132,53
310,13,143,47
305,5,141,49
300,18,154,43
295,16,158,43
299,8,156,37
315,0,154,31
323,0,152,25
331,0,150,19
339,0,148,13
347,0,146,7
342,0,157,1
345,0,155,0
340,0,160,7
335,0,164,7
330,7,162,8
333,5,160,2
342,0,158,0
344,0,156,0
346,0,154,0
341,7,152,7
336,0,163,14
331,0,161,8
339,0,159,2
343,0,157,0
345,0,155,0
340,0,160,7
341,0,158,1
344,0,156,0
339,7,161,0
341,0,159,0
336,0,164,7
331,4,168,1
326,0,174,0
328,0,172,0
323,0,177,7
259,3,0,99
348,59,0,93
343,70,0,87
338,81,19,81
335,73,17,75
351,65,15,69
367,57,13,63
362,70,14,57
357,80,12,51
373,72,10,45
389,64,8,39
405,56,6,33
400,69,4,48
395,61,2,42
411,53,0,36
425,45,0,30
420,37,19,43
415,31,17,39
429,23,15,33
424,36,34,48
419,28,32,42
414,20,30,36
430,12,28,30
425,25,38,24
429,17,36,18
445,9,34,12
461,1,32,6
456,14,44,0
452,6,42,0
447,13,53,0
442,5,51,2
437,0,63,14
432,0,61,8
427,12,59,14
431,4,57,8
426,17,72,2
421,9,70,0
416,16,83,0
411,8,81,0
421,0,79,0
423,0,77,0
418,7,75,0
413,14,73,14
415,6,71,8
410,19,88,2
405,11,86,0
413,3,84,0
418,0,82,0
413,0,87,7
414,0,85,1
417,0,83,0
412,7,81,7
420,0,79,1
415,8,77,8
423,0,75,2
418,9,73,9
425,1,71,3
420,0,80,11
415,2,80,5
410,12,90,0
408,4,88,0
414,0,86,0
409,7,84,7
404,13,82,14
399,5,80,16
412,0,78,10
407,13,89,17
402,5,87,11
410,0,85,5
417,0,83,0
419,0,81,0
414,7,79,7
409,0,90,14
404,0,88,8
399,13,99,15
394,5,97,9
389,0,108,16
384,0,106,10
379,0,117,17
374,0,115,11
382,0,113,5
377,0,123,12
373,0,121,6
381,0,119,0
376,0,124,7
371,6,122,7
366,13,133,1
364,5,131,0
371,0,129,0
373,0,127,0
375,0,125,0
377,0,123,0
372,0,128,0
374,0,126,0
376,0,124,0
371,7,129,0
366,0,134,7
367,0,132,1
370,0,130,0
372,0,128,0
0,431,0,0
73,427,0,0
81,419,0,0
89,411,0,0
84,403,13,13
87,395,11,7
103,387,9,1
98,380,23,16
93,376,21,14
105,368,19,8
121,360,17,2
116,369,15,17
115,361,13,11
110,353,11,26
105,366,9,20
100,358,7,35
116,350,5,29
111,342,3,44
106,334,22,59
101,326,20,53
117,318,18,47
133,310,16,41
149,302,14,35
165,294,12,29
181,286,10,23
176,299,8,38
171,291,6,32
166,304,25,47
161,296,23,41
156,288,21,35
151,301,40,29
146,293,38,23
162,285,36,17
178,277,34,11
173,290,53,19
168,282,51,13
165,274,49,12
181,266,47,6
176,279,45,0
186,271,43,0
196,263,41,0
206,255,39,0
216,247,37,0
211,254,50,15
206,246,48,9
201,250,46,15
196,242,53,9
191,234,72,3
186,244,88,18
181,236,86,12
176,234,84,6
192,226,82,0
187,218,95,15
186,212,93,9
181,225,112,24
176,217,110,18
171,209,108,12
166,222,127,6
161,214,125,0
156,221,138,0
151,213,136,0
161,205,134,0
156,197,135,15
169,189,133,9
185,181,131,3
198,173,129,0
193,165,142,0
188,172,140,0
183,164,151,15
186,156,149,9
202,148,147,3
215,140,145,0
225,132,143,0
235,124,141,0
230,116,139,15
225,129,158,9
220,121,156,3
233,113,154,0
228,120,152,15
229,112,150,9
224,125,148,24
219,117,146,18
214,130,165,33
209,122,163,27
204,114,161,21
220,106,159,15
215,119,178,9
210,111,176,3
205,121,174,18
203,113,172,12
219,105,170,6
215,117,188,0
210,109,186,0
205,101,194,10
211,93,192,4
225,85,190,0
220,77,188,15
236,69,186,9
252,61,184,3
265,53,182,0
494,0,0,0
500,0,0,0
495,0,0,5
500,0,0,0
495,5,0,5
490,10,10,10
485,2,9,4
493,0,7,0
488,0,12,0
483,0,10,7
491,0,8,1
494,0,6,0
496,0,4,0
498,0,2,0
500,0,0,0
495,5,5,0
497,0,3,0
499,0,1,0
494,6,6,0
489,0,11,7
490,0,9,1
485,8,7,8
480,13,5,15
483,5,3,9
496,0,1,3
491,0,0,9
497,0,0,3
500,0,0,0
500,0,0,0
495,5,0,0
490,10,10,10
485,2,8,5
494,0,6,0
489,0,11,7
484,6,9,1
493,0,7,0
488,7,5,0
497,0,3,0
492,0,8,7
493,0,6,1
496,0,4,0
491,0,2,7
486,13,0,1
482,18,13,0
477,10,13,0
472,17,26,0
467,9,24,0
462,1,37,0
457,8,43,0
459,0,41,0
454,0,46,7
449,0,50,7
444,0,48,8
439,13,46,2
434,5,61,17
430,0,59,11
425,13,57,18
420,5,63,12
415,0,79,6
410,13,77,0
405,20,75,15
406,12,73,9
401,25,71,3
414,17,69,0
409,9,80,15
412,1,78,9
407,0,90,3
402,0,88,10
410,0,86,4
416,0,84,0
418,0,82,0
413,0,87,0
415,0,85,0
417,0,83,0
412,0,88,0
407,0,93,0
402,7,98,0
397,7,103,0
392,7,108,0
394,0,106,0
389,5,104,7
397,0,102,1
400,0,100,0
395,7,105,0
397,0,103,0
399,0,101,0
401,0,99,0
396,7,97,7
404,0,95,1
399,8,101,0
401,0,99,0
403,0,97,0
405,0,95,0
407,0,93,0
409,0,91,0
404,7,96,0
406,0,94,0
408,0,92,0
403,7,97,0
405,0,95,0
68,214,2,0
243,257,51,0
238,249,49,0
233,241,47,0
228,233,45,0
232,225,43,0
242,217,41,0
237,209,54,0
247,201,52,0
242,193,50,15
237,185,69,30
232,177,67,24
227,169,65,39
222,182,84,33
217,174,82,27
212,187,80,21
207,179,99,36
202,171,97,30
218,163,95,24
213,155,114,39
208,147,112,33
224,139,110,27
240,131,108,21
256,123,106,15
272,115,104,9
267,128,123,3
262,120,121,0
257,124,119,12
252,125,126,6
259,117,124,0
269,109,122,0
279,101,120,0
279,103,128,10
274,96,127,4
287,88,125,0
282,95,138,15
277,87,136,9
284,79,134,3
297,71,132,0
307,63,130,0
302,55,143,15
303,47,141,9
298,60,160,24
293,52,158,18
288,44,156,12
283,36,175,6
299,28,173,0
294,35,171,0
304,27,169,0
314,19,167,0
324,11,165,0
334,3,163,0
329,0,171,10
327,0,169,4
333,0,167,0
333,2,167,2
328,7,172,0
323,0,177,0
318,7,175,7
313,13,173,1
324,5,171,0
331,0,169,0
326,7,167,7
321,0,165,14
329,0,163,8
324,0,161,15
332,0,159,9
327,13,170,3
327,5,168,0
334,0,166,0
329,7,164,0
324,0,176,0
319,0,181,7
314,0,179,7
322,0,177,1
325,0,175,0
320,0,180,7
315,0,184,1
310,8,190,8
310,0,188,2
305,9,195,0
306,1,193,0
301,8,191,8
309,0,189,2
304,0,196,9
303,0,194,3
308,0,192,0
310,0,190,0
312,0,188,0
314,0,186,0
316,0,184,0
311,0,189,7
312,0,187,1
307,8,185,8
302,0,196,2
306,0,194,0
301,7,192,7
309,0,190,1
304,8,188,8
299,0,186,15
0,276,0,223
0,268,0,232
0,274,0,240
0,266,0,234
0,272,0,228
0,278,0,236
0,270,0,230
0,276,0,224
14,268,0,218
28,260,0,212
42,252,0,206
37,263,0,219
32,255,0,213
27,266,0,207
41,258,0,201
55,250,0,195
50,261,19,189
47,253,17,183
63,245,15,177
58,258,13,192
53,250,11,186
48,242,17,201
56,234,15,195
72,226,13,189
67,239,32,183
62,231,30,177
57,244,28,171
73,236,26,165
68,249,24,180
63,241,22,174
79,233,20,168
95,225,18,162
90,238,16,156
85,251,35,150
80,243,33,144
75,235,52,159
70,227,50,153
65,240,48,147
81,232,46,141
97,224,44,135
113,216,42,129
108,229,40,123
124,221,38,117
140,213,36,111
135,205,55,126
130,197,53,120
136,189,51,124
131,202,70,118
126,194,68,112
121,207,66,106
137,199,64,100
153,191,62,94
169,183,60,88
185,175,58,82
191,167,66,76
186,159,64,91
181,172,62,106
176,164,60,100
171,156,79,106
175,148,77,100
191,140,75,94
186,132,94,88
181,124,113,86
176,116,128,80
192,108,126,74
187,121,124,89
182,113,122,83
177,105,141,77
172,118,139,92
167,110,137,86
183,102,135,80
178,94,154,95
173,86,152,89
168,99,150,83
163,91,169,98
158,83,167,92
174,75,165,86
169,67,184,101
164,59,182,95
180,51,180,89
175,43,199,83
191,35,197,77
207,27,195,71
223,19,193,65
218,11,212,59
234,3,210,53
245,0,208,47
240,13,219,41
235,13,217,35
230,5,236,29
243,0,234,23
251,0,232,17
259,0,230,11
256,11,228,12
251,3,240,6
262,0,238,0
264,0,236,0
259,0,241,0
254,0,239,7
262,0,237,1
111,9,23,334
106,45,21,372
101,37,19,366
96,29,17,360
110,21,15,354
126,13,13,348
121,5,32,363
116,0,30,357
121,0,28,351
116,0,26,358
124,0,24,352
132,0,22,346
140,0,20,340
148,0,18,334
156,0,16,328
164,0,14,322
159,13,25,316
162,5,23,310
157,0,39,322
152,0,37,316
155,0,35,310
163,0,33,304
158,13,31,311
153,13,36,305
162,5,34,299
157,18,50,293
152,13,51,287
147,5,67,281
160,0,65,275
168,0,63,269
176,0,61,263
184,0,59,257
192,0,57,251
200,0,55,245
195,0,66,239
190,0,77,246
185,0,75,240
180,13,73,247
175,13,71,249
170,5,82,251
165,10,90,245
160,3,99,250
155,0,101,248
150,0,99,251
158,0,97,245
153,13,108,252
148,5,106,246
156,0,104,240
164,0,102,234
172,0,100,228
167,0,111,235
162,0,109,229
167,3,107,223
178,0,105,217
186,0,103,211
194,0,101,205
202,0,99,199
197,0,110,193
198,7,108,194
206,0,106,188
214,0,104,182
209,0,115,176
204,0,126,170
199,0,137,164
207,0,135,158
202,13,133,165
205,5,131,159
218,0,129,153
226,0,127,147
221,13,125,154
216,13,131,148
211,18,129,155
206,18,127,157
201,23,132,164
196,16,130,158
212,8,128,152
207,0,147,146
202,0,158,153
197,0,156,147
205,0,154,141
200,13,165,135
203,5,163,129
216,0,161,123
224,0,159,117
232,0,157,111
240,0,155,105
235,0,166,99
230,0,164,106
225,0,175,100
233,0,173,94
241,0,171,88
236,0,169,95
231,13,167,102
234,5,165,96
229,18,163,90
245,10,161,84
240,23,159,99
235,15,157,93
230,28,155,87
246,20,153,81
219,236,0,14
214,228,50,58
209,220,48,52
204,212,46,46
199,204,57,53
202,196,55,47
197,188,53,62
213,180,51,56
229,172,49,50
245,164,47,44
261,156,45,38
256,148,64,53
251,140,62,47
246,153,60,62
241,145,58,56
257,137,56,50
273,129,54,44
289,121,52,38
284,134,50,32
279,126,69,26
274,139,88,20
269,131,86,14
285,123,84,8
280,136,103,2
275,128,101,0
270,131,99,11
274,124,97,5
289,116,95,0
288,108,104,11
293,100,102,5
308,92,100,0
318,84,98,0
313,91,111,0
308,83,109,0
318,75,107,0
313,67,120,15
308,65,124,9
318,57,122,3
331,49,120,0
341,41,118,0
351,33,116,0
361,25,114,0
371,17,112,0
366,9,125,15
361,7,123,9
376,0,121,3
371,10,119,0
381,2,117,0
376,9,115,0
371,1,113,15
380,0,111,9
388,0,109,3
383,0,117,0
378,7,115,7
373,0,126,14
368,0,124,8
363,0,135,15
358,0,133,9
353,13,144,16
348,5,142,10
343,13,153,4
338,5,157,6
345,0,155,0
347,0,153,0
342,0,158,7
337,0,156,7
332,13,154,14
335,5,152,8
330,18,150,20
325,10,151,14
320,23,170,29
315,15,168,23
310,7,166,17
305,20,184,11
301,12,182,5
316,4,180,0
311,11,178,8
306,16,176,2
301,25,174,0
311,17,172,0
306,9,185,15
301,1,183,15
310,0,181,9
318,0,179,3
323,0,177,0
318,7,182,0
313,7,180,7
308,0,191,14
303,0,189,8
311,0,187,2
315,0,185,0
317,0,183,0
319,0,181,0
314,7,179,7
309,0,190,1
312,0,188,0
314,0,186,0
309,0,191,7
310,0,189,1
305,8,187,0
130,53,8,64
125,45,203,324
120,37,201,318
115,29,199,312
110,21,197,306
105,13,195,300
100,5,193,294
95,0,191,288
90,0,189,282
85,0,187,276
80,0,185,270
75,0,183,264
70,0,181,258
65,4,183,252
73,0,181,246
68,13,192,253
63,5,190,247
71,0,188,241
79,0,186,235
74,0,184,242
69,0,195,236
77,0,193,230
85,0,191,224
80,0,202,218
75,13,213,225
70,5,211,219
78,0,209,213
73,13,220,220
68,5,218,214
71,0,216,213
66,0,227,220
61,0,225,214
58,0,234,208
66,0,232,202
74,0,230,196
69,13,241,190
64,5,247,192
69,0,245,186
64,0,243,193
59,0,241,200
54,0,252,207
49,0,250,201
57,0,248,195
65,0,246,189
73,0,244,183
81,0,242,177
89,0,240,171
97,0,238,165
92,0,249,159
100,0,247,153
108,0,245,147
116,0,243,141
111,13,254,135
106,13,260,129
114,5,258,123
127,0,256,117
122,0,267,111
117,0,266,118
124,0,264,112
132,0,262,106
127,0,273,100
135,0,271,94
143,0,269,88
138,13,280,95
133,5,278,89
141,0,276,83
136,13,274,90
139,5,272,84
152,0,270,78
160,0,268,72
168,0,266,66
163,13,277,73
158,5,275,67
166,0,273,61
161,0,271,68
169,0,269,62
177,0,267,56
185,0,265,50
180,0,276,57
175,0,274,51
183,0,272,45
191,0,270,39
186,0,281,46
181,0,279,40
189,0,277,34
197,0,275,28
205,0,273,22
213,0,271,16
221,0,269,10
229,0,267,4
235,0,265,0
230,7,270,0
225,7,268,7
233,0,266,1
236,0,264,0
231,7,262,0
226,14,260,14
228,6,258,8
242,0,256,2
246,0,254,0
363,0,0,111
358,0,0,142
354,0,10,146
349,3,8,143
357,0,6,137
365,0,4,131
373,0,2,125
368,13,13,132
363,5,11,126
371,0,9,120
366,13,20,114
361,13,25,116
356,5,29,110
369,0,27,104
377,0,25,98
385,0,23,92
393,0,21,86
388,13,19,93
383,5,25,95
388,0,23,89
396,0,21,83
391,0,32,90
386,0,30,84
394,0,28,78
389,13,39,85
384,5,37,79
392,0,35,73
387,0,46,80
382,0,44,74
377,13,42,81
372,5,40,83
367,18,56,95
362,10,54,89
363,2,52,83
373,0,50,77
381,0,48,71
389,0,46,65
397,0,44,59
405,0,42,53
400,13,40,60
395,13,38,54
390,5,57,69
385,0,55,63
380,10,63,57
386,2,61,51
396,0,59,45
391,0,70,52
386,0,68,46
394,0,66,40
389,0,77,34
384,0,88,28
379,13,86,22
395,5,84,16
390,0,100,10
385,13,111,17
380,5,109,11
378,10,117,15
374,2,115,9
369,15,128,3
364,10,126,3
359,2,124,15
369,0,122,9
364,0,133,16
359,0,131,10
367,0,129,4
362,0,127,11
357,0,125,18
365,0,123,12
373,0,121,6
381,0,119,0
383,0,117,0
385,0,115,0
380,7,120,0
375,0,125,7
370,6,123,1
365,0,121,14
360,13,119,8
355,26,117,23
350,18,115,17
366,10,113,11
382,2,111,5
377,0,109,14
385,0,107,8
393,0,105,2
397,0,103,0
399,0,101,0
401,0,99,0
403,0,97,0
398,0,102,0
400,0,100,0
395,7,98,7
390,13,96,1
401,5,94,0
408,0,92,0
410,0,90,0
405,0,88,7
403,0,96,1
398,8,102,4
393,0,107,7
394,0,105,1
127,0,316,0
186,0,314,0
188,0,312,0
190,0,310,0
185,0,315,0
187,0,313,0
189,0,311,0
191,0,309,0
193,0,307,0
195,0,305,0
197,0,303,0
192,7,308,0
194,0,306,0
189,0,304,7
184,13,302,14
179,5,308,16
184,0,306,10
179,13,304,17
182,5,302,11
177,18,300,23
172,10,298,20
188,2,296,14
198,0,294,8
206,0,292,2
210,0,290,0
212,0,288,0
214,0,286,0
209,7,284,0
204,14,296,0
199,7,295,1
207,0,293,0
202,7,298,0
204,0,296,0
206,0,294,0
208,0,292,0
203,0,297,0
205,0,295,0
200,7,293,0
195,14,291,0
205,6,289,0
200,0,287,13
208,0,285,7
203,13,283,1
214,5,281,0
221,0,279,0
216,0,277,7
212,0,287,1
207,8,293,8
202,5,291,7
197,13,289,1
192,21,287,16
187,18,285,10
182,31,283,4
196,23,281,0
206,15,279,0
201,22,292,0
196,14,290,0
206,6,288,0
214,0,286,0
216,0,284,0
211,0,282,7
219,0,280,1
222,0,278,0
224,0,276,0
219,7,274,0
228,0,272,0
230,0,270,0
232,0,268,0
227,7,266,7
235,0,264,1
238,0,262,0
240,0,260,0
242,0,258,0
244,0,256,0
239,0,254,7
247,0,252,1
242,8,258,0
244,0,256,0
239,0,261,7
234,0,265,7
236,0,263,1
231,8,261,0
241,0,259,0
236,7,257,0
245,0,255,0
240,0,260,7
241,0,258,1
244,0,256,0
239,7,254,7
234,0,265,14
229,0,263,8
224,0,274,2
228,0,272,0
223,0,277,0
225,0,275,0
220,0,273,7
215,0,284,14
210,0,282,8
218,0,280,2
213,9,278,9
278,0,0,141
273,92,49,135
268,84,47,129
263,76,45,123
258,68,43,131
253,81,50,146
248,73,48,140
243,77,46,134
259,69,44,128
275,61,42,122
270,74,40,116
265,66,38,131
281,58,36,125
297,50,34,119
292,63,32,134
287,55,30,128
282,68,49,122
277,60,47,116
272,52,66,110
288,44,64,104
304,36,62,98
299,28,60,113
294,20,79,128
289,12,77,122
284,25,75,116
300,17,73,110
295,30,71,104
294,39,86,98
293,31,84,92
309,23,82,86
304,36,80,101
299,28,78,95
294,41,76,110
289,33,74,104
284,25,93,119
279,17,91,113
278,26,106,124
273,18,104,118
268,10,110,120
276,2,108,114
286,0,106,108
281,0,117,102
289,0,115,96
284,13,126,103
279,5,124,97
274,0,135,104
269,0,133,98
277,0,131,92
272,13,142,86
267,13,148,80
275,5,146,74
270,18,144,86
268,10,142,80
263,23,161,91
258,15,159,85
253,11,161,83
248,16,172,77
243,8,170,79
238,21,168,94
233,13,166,88
249,5,164,82
244,18,172,94
239,10,170,88
234,16,182,96
229,8,180,90
224,14,192,84
219,13,190,78
235,5,188,72
248,0,186,66
256,0,184,60
264,0,182,54
259,13,180,61
254,13,178,55
249,26,176,49
244,18,195,43
239,31,193,52
234,23,191,52
229,36,189,67
224,28,187,61
240,20,185,55
243,25,196,62
238,17,194,56
233,25,208,50
233,17,206,44
249,9,204,38
244,1,202,53
253,0,200,47
261,0,198,41
269,0,196,35
264,13,194,42
267,5,192,36
262,0,208,30
270,0,206,24
278,0,204,18
273,0,202,25
281,0,200,19
276,13,198,26
271,13,204,28
271,5,202,22
266,18,218,32
80,71,0,227
75,204,0,362
70,196,0,356
65,188,0,350
60,180,0,344
55,172,0,338
50,164,0,332
45,156,0,326
40,148,0,320
46,140,0,314
41,151,19,327
36,143,17,321
31,139,15,319
26,131,30,313
21,144,28,328
16,136,26,322
32,128,24,316
48,120,22,310
64,112,20,304
80,104,18,298
96,96,16,292
112,88,14,286
107,81,33,301
102,73,31,295
117,65,29,289
112,78,48,283
107,70,46,277
123,62,44,271
139,54,42,265
155,46,40,259
171,38,38,253
166,30,57,247
161,43,55,262
156,35,53,256
172,27,51,250
167,40,70,244
162,32,68,238
157,45,66,232
173,37,64,226
189,29,62,220
205,21,60,214
200,13,58,229
216,5,56,223
229,0,54,217
237,0,52,211
245,0,50,205
253,0,48,199
261,0,46,193
269,0,44,187
264,0,55,194
259,0,53,188
254,0,64,195
249,0,62,189
257,0,60,183
252,13,58,190
255,5,56,184
250,18,72,196
245,10,70,190
240,8,68,184
235,0,87,178
230,13,98,185
225,5,96,179
220,0,107,173
228,0,105,167
236,0,103,161
244,0,101,155
239,13,112,149
242,5,110,143
255,0,108,137
250,13,106,131
266,5,104,125
279,0,102,119
274,13,100,126
277,5,98,120
290,0,96,114
298,0,94,108
293,13,92,102
288,5,111,117
283,0,109,111
278,0,117,105
273,0,115,112
268,13,113,106
284,5,111,100
297,0,109,94
292,13,120,88
287,5,126,82
300,0,124,76
295,13,135,70
290,13,133,64
285,5,152,58
280,0,168,70
275,0,166,64
270,0,164,66
278,0,162,60
273,13,160,54
268,5,179,48
263,18,195,42
258,13,193,39
271,5,191,33
266,0,194,45
0,447,0,0
0,500,61,13
0,492,59,7
0,484,57,1
0,476,55,0
0,468,53,0
0,460,51,0
0,452,49,0
9,444,47,0
4,436,60,0
0,442,58,14
2,434,56,8
0,444,72,2
0,436,70,0
0,428,72,0
0,430,80,10
0,422,78,4
10,414,76,0
20,406,74,0
15,413,72,15
10,411,70,9
26,403,68,3
39,395,66,0
49,387,64,0
44,394,62,0
39,401,75,13
34,393,73,7
29,399,85,6
24,393,83,2
19,400,81,0
29,392,79,0
39,384,77,0
34,391,90,0
29,383,88,0
39,375,86,0
34,367,84,15
40,369,82,19
35,372,91,13
30,364,99,17
25,367,108,11
20,369,106,15
15,361,115,9
31,353,113,3
44,345,111,0
54,337,109,0
49,344,122,15
44,336,120,9
51,328,118,3
46,338,134,0
41,330,132,0
36,334,130,12
40,326,128,6
35,339,126,0
45,331,124,0
55,323,122,0
50,330,120,0
60,322,118,0
70,314,116,0
80,306,114,0
90,298,112,0
85,305,125,0
80,297,123,0
75,304,121,0
70,296,134,5
80,288,132,0
90,280,130,0
85,287,143,15
80,279,141,9
75,271,151,15
70,263,149,18
79,255,154,19
74,247,166,27
76,239,164,21
71,252,162,36
66,244,160,30
82,236,158,24
98,228,156,18
109,225,154,12
104,238,152,6
120,230,150,0
115,222,163,0
110,214,176,0
120,206,174,0
115,198,172,15
131,190,170,9
126,203,189,3
121,195,187,0
128,187,185,0
123,179,193,15
129,171,191,9
145,163,189,3
146,167,199,12
141,159,197,6
154,151,195,0
149,158,208,0
144,150,206,0
154,142,204,0
149,149,202,15
150,141,200,9
145,154,198,24
133,0,303,0
128,0,372,71
123,0,370,65
118,0,368,59
113,0,366,53
108,0,364,47
103,0,362,41
98,7,360,42
106,0,358,36
114,0,356,30
122,0,354,24
117,0,352,31
112,0,363,25
120,0,361,19
115,13,372,13
110,13,378,15
110,5,376,9
105,0,374,21
100,0,385,15
95,0,396,9
103,0,394,3
98,0,402,10
93,3,403,4
88,11,401,11
93,3,399,5
103,0,397,0
98,0,395,7
106,0,393,1
109,0,391,0
111,0,389,0
106,7,394,0
108,0,392,0
103,0,397,7
104,0,395,1
107,0,393,0
109,0,391,0
111,0,389,0
106,7,394,7
101,6,398,1
104,0,396,0
99,0,401,7
100,0,399,1
95,8,397,8
103,0,395,2
98,9,393,9
105,1,391,3
111,0,389,0
113,0,387,0
115,0,385,0
117,0,383,0
119,0,381,0
121,0,379,0
116,0,384,7
117,0,382,1
120,0,380,0
122,0,378,0
124,0,376,0
126,0,374,0
128,0,372,0
123,0,377,7
118,0,381,7
119,1,379,1
114,0,386,0
109,7,391,0
104,7,389,7
99,13,400,1
97,5,398,0
104,0,396,0
106,0,394,0
108,0,392,0
110,0,390,0
112,0,388,0
114,0,386,0
109,0,391,7
104,0,395,1
99,8,393,2
109,0,391,0
111,0,389,0
113,0,387,0
108,7,385,7
116,0,383,1
119,0,381,0
114,0,386,0
109,7,391,0
111,0,389,0
